132;Mandioca, frita;36,6;300;1255;1,4;11,2;NA;50,3;1,9;0,6;23;95;0,18;57;0,3;9;176;0,12;0,4;NA;;;0,05;Tr;0,04;Tr;Tr
133;Manjeric?o, cru;93;21;88;2;0,4;NA;3,6;3,3;1;211;58;0,17;40;1;4;252;0,16;0,5;NA;1035;517;0,06;0,21;0,06;0,9;2,3
134;Maxixe, cru;95,1;14;58;1,4;0,1;NA;2,7;2,2;0,7;21;10;0,07;25;0,4;11;328;0,02;0,2;NA;6;3;0,06;0,02;0,04;Tr;9,6
135;Mostarda, folha, crua;93,4;18;76;2,1;0,2;NA;3,2;1,9;1,1;68;16;0,14;58;1,1;3;364;0,05;0,3;NA;;;0,05;0,04;0,05;Tr;38,6
136;Nhoque, batata, cozido;55;181;756;5,9;1,9;15;36,8;1,8;0,5;11;18;0,3;68;1,6;7;164;0,1;0,5;15;;;0,08;Tr;0,04;Tr;Tr
137;Nabo, cru;93,8;18;76;1,2;0,1;NA;4,1;2,6;0,8;42;15;4,42;17;0,2;2;280;0,02;0,2;NA;;;0,07;Tr;0,03;Tr;9,6
138;Palmito, ju?ara, em conserva;91,4;23;97;1,8;0,4;NA;4,3;3,2;2,1;58;34;10,82;40;0,3;514;244;0,23;0,7;NA;;;0,06;0,04;Tr;Tr;2
139;Palmito, pupunha, em conserva;89,4;29;123;2,5;0,5;NA;5,5;2,6;2,1;32;25;0,14;55;0,2;563;206;0,08;0,4;NA;;;0,03;Tr;Tr;Tr;8,7
140;P?o, de queijo, assado;33,7;363;1519;5,1;24,6;68;34,2;0,6;2,3;102;8;0,03;94;0,3;773;93;0,01;0,6;61;;;0,04;0,1;0,04;Tr;
141;P?o, de queijo, cru;41,8;295;1232;3,6;14;63;38,5;1;2;88;7;Tr;79;0,3;405;58;Tr;0,4;48;;;Tr;0,08;Tr;Tr;
142;Pepino, cru;96,8;10;40;0,9;Tr;NA;2;1,1;0,3;10;9;0,08;12;0,1;Tr;154;0,04;0,1;NA;4;2;Tr;0,03;Tr;Tr;5
143;Piment?o, amarelo, cru;91,9;28;117;1,2;0,4;NA;6;1,9;0,5;10;11;0,08;22;0,4;Tr;221;0,04;0,2;NA;40;20;0,04;0,03;0,06;Tr;201,4
144;Piment?o, verde, cru;93,5;21;89;1,1;0,2;NA;4,9;2,6;0,4;9;8;0,14;17;0,4;Tr;174;0,07;0,1;NA;46;23;Tr;Tr;Tr;Tr;100,2
145;Piment?o, vermelho, cru;92,9;23;97;1;0,1;NA;5,5;1,6;0,4;6;11;0,06;20;0,3;Tr;211;0,04;0,2;NA;86;43;0,05;0,06;0,02;Tr;158,2
146;Polvilho, doce;12,6;351;1470;0,4;Tr;NA;86,8;0,2;0,2;27;4;0,09;8;0,5;2;38;Tr;Tr;NA;;;Tr;Tr;Tr;Tr;Tr
147;Quiabo, cru;90,6;30;125;1,9;0,3;NA;6,4;4,6;0,8;112;50;0,46;56;0,4;1;249;0,17;0,6;NA;49;25;0,1;Tr;0,03;Tr;5,6
148;Rabanete, cru;95,1;14;57;1,4;0,1;NA;2,7;2,2;0,7;21;10;0,07;25;0,4;11;328;0,02;0,2;NA;;;0,06;0,02;0,04;Tr;9,6
149;Repolho, branco, cru;94,7;17;72;0,9;0,1;NA;3,9;1,9;0,4;35;9;0,13;14;0,2;4;150;0,02;0,2;NA;6;3;Tr;0,03;0,06;Tr;18,7
150;Repolho, roxo, cru;90,1;31;129;1,9;0,1;NA;7,2;2;0,7;44;18;0,25;58;0,5;2;328;0,9;0,3;NA;;;0,07;Tr;0,09;Tr;43,2
151;Repolho, roxo, refogado;88,7;42;175;1,8;1,2;NA;7,6;1,8;0,7;43;17;0,26;59;0,5;3;321;0,02;0,3;NA;;;0,07;Tr;0,07;0,63;40,5
152;R?cula, crua;94,8;13;55;1,8;0,1;NA;2,2;1,7;1,1;117;18;0,24;25;0,9;9;233;0,04;0,2;NA;533;266;0,04;Tr;Tr;0,35;46,3
153;Salsa, crua;88,7;33;140;3,3;0,6;NA;5,7;1,9;1,8;179;21;1,88;49;3,2;2;711;0,2;1,3;NA;1743;872;0,12;0,15;0,47;0,72;51,7
154;Seleta de legumes, enlatada;82,1;57;237;3,4;0,4;NA;12,7;3,1;1,4;16;16;0,13;49;1,1;398;122;0,08;0,5;NA;244;122;0,03;Tr;Tr;3,72;Tr
155;Serralha, crua;90,2;30;127;2,7;0,7;NA;4,9;3,5;1,4;126;30;0,23;48;1,3;19;265;0,2;1,3;NA;1134;567;Tr;0,11;0,08;Tr;1,5
156;Taioba, crua;89,2;34;143;2,9;0,9;NA;5,4;4,5;1,5;141;38;0,66;53;1,9;1;290;0,16;0,6;NA;1160;580;Tr;0,1;0,1;Tr;17,9
157;Tomate, com semente, cru;95,1;15;64;1,1;0,2;NA;3,1;1,2;0,5;7;11;0,07;20;0,2;1;222;0,04;0,1;NA;54;27;0,12;Tr;0,02;Tr;21,2
158;Tomate, extrato;79,6633;60,93343365;254,9454864;2,434782609;0,19;NA;14,95861739;2,80333;2,7533;29,0766;29,3266;0,177;47,15666667;2,093333333;497,9333333;679,91;0,203333333;0,366666667;NA;166;83;Tr;Tr;0,11;2,42;18,01
159;Tomate, molho industrializado;88,13666667;38,44654946;160,8603629;1,375;0,903333333;NA;7,711666667;3,116666667;1,873333333;11,72933333;16,78933333;0,082666667;27,21033333;1,577333333;418,2806667;388,195;0,077666667;0,129;NA;76;38;Tr;Tr;0,063333333;Tr;2,706666667
160;Tomate, pur?;90,79333333;27,93687971;116,8879047;1,362318841;Tr;NA;6,894347826;1,026666667;0,95;13,24333333;15,43666667; ;30,01;1,25;103,93;308,2433333;0,093333333;0,333333333;NA;90;45;Tr;Tr;0,07;1,18;5,383333333
161;Tomate, salada;93,632;20,54690917;85,96826795;0,810416667;Tr;NA;5,117916667;2,268333333;0,404;6,946333333;9,503666667;0,044;23,37766667;0,290333333;5,243;161,155;0,072;0,173;NA;;;0,057333333;0,042333333;0,05;Tr;12,804
162;Vagem, crua;92,16666667;24,89835797;104,1747298;1,786231884;0,173333333;NA;5,347101449;2,383333333;0,526666667;41,1;17,83333333;0,5;27,99;0,43;Tr;208,2033333;0,056666667;0,33;NA;32,08333333;16,04166667;Tr;0,08;Tr;Tr;1,153333333
163;Abacate, cru;83,78666667;96,1547087;402,3113012;1,239130435;8,396666667;NA;6,030869565;6,313333333;0,546666667;7,916666667;14,68333333;0,173333333;21,95333333;0,206666667;Tr;206,2566667;0,146666667;0,216666667;NA;;;Tr;0,043333333;Tr;Tr;8,66
164;Abacaxi, cru;86,31666667;48,32221304;202,1801394;0,858695652;0,123333333;NA;12,33463768;0,986666667;0,366666667;22,43333333;18,44;1,623333333;12,78;0,256666667;Tr;131,34;0,106666667;0,143333333;NA;;;0,173333333;0,02;Tr;Tr;34,62333333
165;Abacaxi, polpa, congelada;91,29466667;30,59179919;127,9960878;0,466666667;0,113333333;NA;7,798666667;0,326666667;0,326666667;13,538;10,07133333;1,020666667;7,626;0,357333333;1,236333333;106,6843333;0,039;0,060333333;NA;2,255555556;1,127777778;0,046666667;Tr;Tr;Tr;1,246666667
166;Abiu, cru;83,14433333;62,42409841;261,1824277;0,833333333;0,703333333;NA;14,927;1,696;0,392;5,78;9,296333333;0,080333333;20,28833333;0,158666667;Tr;128,339;0,093;0,098666667;NA;;;Tr;0,036666667;0,05;Tr;10,28333333
167;A?a, polpa, com xarope de guaranò e glucose;73,87866667;110,29759;461,4851166;0,720833333;3,660333333;NA;21,45516667;1,723333333;0,285;22,159;12,72633333;3,285666667;10,79233333;0,268333333;15,09866667;75,49433333;0,139666667;0,194;NA;;;Tr;Tr;0,073333333;Tr;10,27
168;A?a, polpa, congelada;88,70033333;58,04536887;242,8618234;0,797916667;3,944333333;NA;6,208416667;2,553333333;0,349;35,18;17,04;6,16;16,42833333;0,432333333;5,177;123,6166667;0,182666667;0,265333333;NA;;;Tr;0,04;0,07;Tr;Tr
169;Acerola, crua;90,53066667;33,46227;140,0061377;0,90625;0,207666667;NA;7,966416667;1,511333333;0,389;12,55233333;13,13333333;0,072666667;9,237;0,222;Tr;164,9886667;0,067;0,145333333;NA;247;123,5;Tr;0,041;Tr;1,383333333;941,3696667
170;Acerola, polpa, congelada;93,60966667;21,9368;91,7835712;0,591666667;Tr;NA;5,541333333;0,703333333;0,257333333;7,593333333;8,658;0,033666667;12,857;0,167333333;1,28;111,9856667;0,039333333;0,072666667;NA;192;96;Tr;0,096;Tr;Tr;623,2393333
171;Ameixa, calda, enlatada ;52,174;182,84662;765,0302581;0,408333333;Tr;NA;46,89266667;0,517;0,525;13,151;9,964333333;0,103333333;20,937;2,153333333;2,704333333;221,193;0,027;0,136333333;NA;;;Tr;0,233;0,37;Tr;4,269666667
172;Ameixa, crua;84,77;52,54248261;219,8377472;0,77173913;Tr;NA;13,8515942;2,433333333;0,596666667;5,72;5,476666667;0,03;13,91666667;0,103333333;Tr;134,0533333;0,056666667;0,05;NA;27,20833333;13,60416667;0,07;Tr;0,03;Tr;7,63
173;Ameixa, em calda, enlatada, drenada ;50,33933333;177,3591853;742,0708314;1,025;0,280333333;NA;47,658;4,546666667;0,697333333;39,237;14,491;0,197333333;26,07366667;2,697666667;2,790333333;263,2613333;0,160666667;0,201333333;NA;;;Tr;0,223333333;0,083333333;Tr;5,151666667
174;Atem´ia, crua;72,736;96,97158745;405,7291219;0,970833333;0,300333333;NA;25,33216667;2,135333333;0,660666667;22,766;24,83533333;0,159333333;23,36466667;0,164166667;0,785;300,0126667;0,173;0,187666667;NA;;;0,093333333;0,07;0,07;1,58;10,14666667
175;Banana, da terra, crua;63,87666667;128,0244522;535,6543079;1,434782609;0,24;NA;33,66521739;1,526666667;0,783333333;4,151;23,78666667;0,163333333;25,51666667;0,293333333;Tr;328,03;0,053333333;0,16;NA;238,8333333;119,4166667;0,03;0,02;0,14;Tr;15,74666667
176;Banana, doce em barra;21,126;280,1051926;1171,960126;2,16875;0,05;NA;75,66658333;3,833333333;0,988666667;11,95033333;49,194;0,839333333;36,876;0,613;9,882333333;518,25;0,164666667;0,302;NA;27,35555556;13,67777778;0,03;Tr;0,056666667;1,41;Tr
177;Banana, figo, crua;70,074;105,08265;439,6658076;1,13125;0,141666667;NA;27,80441667;2,8;0,848666667;6,356333333;30,16133333;0,213666667;15,82166667;0,198;Tr;386,5916667;0,064;0,122666667;NA;;;0,09;Tr;0,03;Tr;17,49666667
178;Banana, ma??, crua;75,23;86,80533043;363,1935025;1,753623188;0,06;NA;22,33637681;2,593333333;0,62;3,22;23,68666667;0,596666667;28,68333333;0,203333333;Tr;264,3866667;0,11;0,12;NA;6,416666667;3,208333333;Tr;Tr;0,143333333;Tr;10,46666667
179;Banana, nanica, crua;73,79666667;91,52884783;382,9566993;1,398550725;0,116666667;NA;23,84811594;1,946666667;0,84;3,416666667;27,79666667;0,14;26,72;0,346666667;Tr;376,47;0,103333333;0,176666667;NA;13,625;6,8125;Tr;0,02;0,143333333;Tr;5,86
180;Banana, ouro, crua;68,17666667;112,3660478;470,1395441;1,481884058;0,21;NA;29,34144928;1,953333333;0,79;3,186666667;28,38333333;0,09;22,27;0,336666667;Tr;354,81;0,076666667;0,256666667;NA;49,70833333;24,85416667;Tr;Tr;0,143333333;Tr;7,556666667
181;Banana, pacova, crua;77,71066667;77,90952793;325,9734648;1,227083333;0,079;NA;20,31258333;2,030333333;0,670666667;5,490333333;30,41233333;0,407333333;19,753;0,374666667;0,938666667;267,35;0,064333333;0,135333333;NA;;;0,05;0,03;0,17;Tr;Tr
182;Banana, prata, crua;71,86333333;98,24970217;411,0767539;1,268115942;0,065;NA;25,95688406;2,043333333;0,846666667;7,563333333;26,29;0,416666667;22,19666667;0,38;Tr;357,6766667;0,053333333;0,146666667;NA;32,41666667;16,20833333;Tr;0,02;0,1;Tr;21,59
183;Cacau, cru;79,20866667;74,29148;310,8355523;0,954166667;0,144;NA;19,41116667;2,189;0,282;12,10466667;24,61633333;0,035;9,337333333;0,258333333;0,700333333;71,644;0,146666667;0,587666667;NA;;;0,246666667;Tr;0,04;Tr;13,56333333
184;Cajò-Manga, cru;86,89433333;45,58096877;190,7107733;1,279166667;Tr;NA;11,43416667;2,575333333;0,378;12,744;11,284;0,049666667;24,46966667;0,154333333;1,438666667;119,399;0,024333333;0,181;NA;;;0,11;Tr;0,05;Tr;26,69666667
185;Cajò, polpa, congelada;92,44366667;26,33226931;110,1742148;0,589583333;0,167666667;NA;6,374416667;1,36;0,424666667;9,160666667;7,171333333;0,07;25,655;0,322333333;6,945;148,075;0,098666667;0,054;NA;106;53;0,04;Tr;Tr;Tr;Tr
186;Caju, cru;88,11333;43,06506852;180,1842467;0,971014493;0,33;NA;10,28898884;1,68;0,296666667;1,416666667;10,11;0,12;15,63666667;0,153333333;2,966666667;123,86;0,073333333;0,09;NA;14,666;7,333;Tr;Tr;Tr;Tr;219,3333333
187;Caju, polpa, congelada;89,817;36,56868;153,0033571;0,48125;0,154;NA;9,35075;0,814666667;0,197;0,839333333;7,071666667;0,053666667;9,773333333;0,146666667;4,161666667;87,66333333;0,066666667;0,083666667;NA;22;11;Tr;0,023;Tr;2,246666667;119,7193333
188;Caju, suco concentrado, envasado;88,36866667;45,10862667;188,734494;0,404166667;0,2;NA;10,73383333;0,626;0,293333333;0,975666667;8,447;0,064666667;11,40033333;0,146;45,04433333;106,987;0,037666667;0,065;NA;10;5;Tr;0,032;Tr;Tr;138,6953333
189;Caqui, chocolate, cru;79,724;71,35001811;298,5284758;0,35625;0,069333333;NA;19,32575;6,517666667;0,524666667;17,84833333;8,547333333;0,39;18,42966667;0,099;2,183333333;163,5463333;Tr;0,187;NA;;;Tr;Tr;0,03;Tr;29,61333333
190;Carambola, crua;87,096;45,74088879;191,3798787;0,870833333;0,177;NA;11,4815;2,031333333;0,374666667;4,788333333;7,361;0,126333333;10,749;0,198333333;4,094666667;132,5763333;0,077333333;0,24;NA;;;0,116666667;Tr;Tr;Tr;60,86666667
191;Ciriguela, crua;78,685;75,59411;316,2857562;1,397916667;0,359666667;NA;18,85741667;3,902;0,7;27,414;17,96333333;0,056666667;48,59933333;0,357333333;1,682333333;248,0146667;0,124333333;0,531333333;NA;;;0,143333333;Tr;Tr;Tr;27,02666667
192;Cupua?u, cru;86,23066667;49,42255877;206,7839859;1,160416667;0,951333333;NA;10,43358333;3,116;1,224;13,12033333;18,17133333;0,067;21,2815;0,485666667;3,196;331,0333333;0,074;0,336666667;NA;;;0,366333333;0,0366;0,073333333;4,343333333;24,513
193;Cupua?u, polpa, congelada;86,553;48,79689;204,1661878;0,84375;0,593666667;NA;11,38691667;1,591;0,622666667;5,490666667;13,91133333;0,169666667;14,19633333;0,259;0,689;291,0923333;0,139666667;0,151;NA;;;0,066666667;0,071;0,05;Tr;10,489
194;Figo, cru;88,18666667;41,44712609;173,4147755;0,967391304;0,156666667;NA;10,24594203;1,793333333;0,443333333;27,39;11,31;0,06;14,57;0,203333333;Tr;174,42;0,13;0,09;NA;;;0,05;Tr;Tr;Tr;0,79
195;Figo, enlatado, em calda;48,77;184,3607174;771,3652416;0,561594203;0,15;NA;50,3384058;1,976666667;0,18;32,61666667;6,85;0,160333333;6,253333333;0,503333333;6,87;39,35;0,25;0,09;NA;;;Tr;Tr;Tr;Tr;5,243333333
196;Fruta-p?o, crua;80,869;67,04562;280,5188741;1,08125;0,189333333;NA;17,17441667;5,545333333;0,686;33,67566667;24,033;0,044;27,39366667;0,230666667;0,799333333;188,1263333;0,071666667;0,126;NA;;;0,03;Tr;Tr;Tr;9,866666667
197;Goiaba, branca, com casca, crua;85,69;51,73774783;216,4707369;0,898550725;0,486666667;NA;12,40144928;6,33;0,523333333;5,007333333;7,043333333;0,073333333;16,40333333;0,17;Tr;219,77;0,043333333;0,156666667;NA;;;Tr;Tr;0,026666667;Tr;99,195
198;Goiaba, doce em pasta;24,78;268,9598261;1125,327912;0,579710145;0;NA;74,12362319;3,733333333;0,516666667;10,06;6,486666667;0,108333333;53,57;0,4;3,7;164,8066667;0,06;0,09;NA;136,4166667;68,20833333;0,07;Tr;Tr;Tr;23,05666667
199;Goiaba, doce, casc?o;20,26066667;285,5877924;1194,899324;0,414583333;0,103333333;NA;78,70275;4,366666667;0,518666667;14,699;9,668333333;0,158666667;28,20433333;0,402333333;11,02933333;250,7233333;0,078666667;0,14;NA;50,33333333;25,16666667;Tr;Tr;Tr;1,406666667;34,32666667
200;Goiaba, vermelha, com casca, crua;84,98;54,16993043;226,6469889;1,086956522;0,44;NA;13,00971014;6,223333333;0,483333333;4,451333333;6,893333333;0,09;15,37;0,17;Tr;197,58;0,04;0,13;NA;38;19;Tr;Tr;0,03;Tr;80,60166667
201;Graviola, crua;82,15333333;61,62189838;257,8260228;0,845833333;0,21;NA;15,8395;1,909;0,951333333;40,118;23,49933333;0,084666667;19,169;0,169666667;4,16;249,6656667;0,039333333;0,126;NA;;;0,168;0,124333333;0,033333333;Tr;19,13733333
202;Graviola, polpa, congelada;89,163;38,27387;160,1378721;0,566666667;0,137666667;NA;9,782666667;1,187666667;0,35;5,978666667;9,76;0,056;16,58833333;0,102666667;3,046333333;169,9566667;0,061666667;0,053666667;NA;;;Tr;0,093666667;Tr;Tr;10,47533333
203;Jabuticaba, crua;83,64666667;58,05315;242,8943796;0,6125;0,128333333;NA;15,25583333;2,299;0,356666667;8,348;17,77966667;0,297;14,54966667;0,094666667;Tr;129,7243333;0,071666667;0,283333333;NA;;;0,06;Tr;Tr;Tr;16,17
204;Jaca, crua;75,07433333;87,92035;367,8587444;1,402083333;0,265;NA;22,49758333;2,386;0,761;11,245;40,05233333;0,484666667;13,89933333;0,382666667;1,801666667;233,7523333;0,093333333;0,166666667;NA;;;0,1;0,036666667;0,046666667;Tr;14,81666667
205;Jambo, cru;92,101;26,9123;112,6010632;0,885416667;0,066666667;NA;6,49425;5,074333333;0,452666667;13,8;14,17833333;0,052333333;18,35833333;0,136666667;21,656;134,869;0,022333333;0,114;NA;;;0,076666667;Tr;Tr;1,18;3,773333333
206;Jamel?o, cru;87,67433333;41,00970892;171,5846221;0,545833333;0,109666667;NA;10,62716667;1,776666667;1,043;3,09;2,164666667;Tr;4,117333333;0,047666667;1,366333333;394,3433333;0,031666667;0,049;NA;7,519444444;3,759722222;0,166666667;Tr;0,116666667;Tr;27,07
207;Kiwi, cru;85,87666667;51,13633043;213,9544065;1,336956522;0,626666667;NA;11,49971014;2,653333333;0,66;23,91333333;10,57666667;0,053333333;33,07666667;0,253333333;Tr;268,9233333;0,15;0,07;NA;5,416666667;2,708333333;Tr;Tr;0,06;Tr;70,77666667
208;Laranja, baa, crua;87,08;45,43811739;190,1130832;0,97826087;0,103333333;NA;11,4684058;1,123333333;0,37;35,407;9,216666667;0,04;23,80333333;0,136666667;Tr;174,1466667;0,04;0,06;NA;3,875;1,9375;0,063333333;0,02;Tr;Tr;56,87
209;Laranja, baa, suco;90,24666667;36,64948261;153,3414352;0,652173913;Tr;NA;8,697826087;Tr;0,36;5,926666667;7,8;0,016666667;21,93;0,063333333;Tr;172,56;0,02;Tr;NA;4;2;0,026666667;Tr;0,02;Tr;94,48333333
210;Laranja, da terra, crua;85,37933333;51,47112864;215,3552022;1,077083333;0,185666667;NA;12,86058333;3,977;0,497333333;51,08233333;14,05666667;0,041;20,11566667;0,146666667;0,83;172,52;0,037666667;0,218333333;NA;;;0,073333333;0,091;0,033333333;Tr;34,67966667
211;Laranja, da terra, suco;89,22;40,95600731;171,3599346;0,666666667;0,142;NA;9,573333333;1,031;0,398;13,38833333;10,10933333;0,022333333;14,886;0,086;Tr;145,2413333;0,021666667;0,073666667;NA;4,458333333;2,229166667;0,04;Tr;0,036666667;Tr;44,32
212;Laranja, lima, crua;86,974;45,70103878;191,2131463;1,05625;0,075333333;NA;11,53375;1,782;0,360666667;31,46666667;10,15766667;0,051333333;14,51033333;0,12;1,111;129,87;0,032;0,117;NA;;;0,094;0,054333333;0,04;Tr;43,45566667
213;Laranja, lima, suco;89,68066667;39,33609394;164,5822171;0,714583333;0,119333333;NA;9,167416667;0,424;0,318;7,736333333;10,89266667;0,020666667;16,24366667;Tr;Tr;128,7446667;0,023;0,029333333;NA;;;0,10233;0,03333;0,043333333;Tr;41,3033
214;Laranja, p?ra, crua;89,55;36,77376522;153,8614337;1,043478261;0,126666667;NA;8,946521739;0,766666667;0,333333333;21,886;8,613333333;0,05;22,68333333;0,09;Tr;162,82;0,03;0,06;NA;0,916666667;0,458333333;0,066666667;0,02;0,02;Tr;53,73333333
215;Laranja, p?ra, suco;91,29333333;32,70975362;136,8576092;0,739130435;0,073333333;NA;7,554202899;Tr;0,34;7,366666667;7,586666667;0,03;14,01;Tr;Tr;148,7566667;0,01;Tr;NA;1,208333333;0,604166667;Tr;Tr;Tr;Tr;73,33666667
216;Laranja, val?ncia, crua;86,94133333;46,10962878;192,9226868;0,766666667;0,159;NA;11,723;1,727666667;0,41;33,736;14,40266667;0,056;19,766;0,091;0,629;157,9033333;0,042333333;0,112;NA;;;0,068666667;0,036;0,03;Tr;47,84566667
217;Laranja, val?ncia, suco;90,53033333;36,19635059;151,4455309;0,483333333;0,124333333;NA;8,554;0,422;0,308;9,076333333;9,592666667;0,029333333;17,26533333;Tr;Tr;143,418;0,019666667;Tr;NA;2;1;*;*;0,03;Tr;*
218;Lim?o, cravo, suco;94,189;14,1037334;59,01002054;0,325;Tr;NA;5,246666667;Tr;0,239333333;10,18366667;8,857666667;0,032666667;11,13166667;0,079;Tr;119,8793333;0,025666667;;NA;31,41666667;15,70833333;Tr;Tr;Tr;Tr;32,78
219;Lim?o, galego, suco;91,79666667;22,22504348;92,98958191;0,565217391;0,066666667;NA;7,321449275;Tr;0,25;5,263333333;5,92;0,01;13,04;0,053333333;Tr;112,51;0,02;0,053333333;NA;;;Tr;Tr;0,03;Tr;34,49666667
220;Lim?o, tahiti, cru;87,42733333;31,81815343;133,127154;0,939583333;0,14;NA;11,08441667;1,181666667;0,408666667;50,98366667;9,696;0,072333333;23,76133333;0,179666667;1,248333333;128,2933333;0,058333333;0,211;NA;;;0,303;0,037333333;Tr;Tr;38,236
221;Ma??, Argentina, com casca, crua;82,649;62,53181837;261,633128;0,225;0,246;NA;16,588;2,026333333;0,292;3,392333333;4,857666667;0,012;11,40366667;0,053333333;1,318;117,477;0,031;Tr;NA;;;0,05;Tr;Tr;Tr;1,486666667
222;Ma??, Fuji, com casca, crua;84,33666667;55,5152;232,2755968;0,286666667;Tr;NA;15,15333333;1,346666667;0,223333333;1,923333333;2,04;0,033333333;9,076666667;0,093333333;Tr;74,71333333;0,06;Tr;NA;3,5;1,75;Tr;Tr;0,03;Tr;2,406666667
223;Maca?ba, crua;41,52666667;404,2818767;1691,515372;2,0829;40,65666667;NA;13,94543333;13,4435;1,788333333;66,53233333;66,05333333;0,075;43,86766667;0,808;0,654333333;305,813;0,353;0,664333333;NA;1020;510;0,113333333;0,113333333;0,03;Tr;13,4435
224; Mam?o, doce em calda, drenado;45,529;195,6274748;818,5053547;0,19375;0,067333333;NA;54,00358333;1,313333333;0,206333333;20,01266667;5,814333333;0,02;4,481333333;0,107666667;2,914333333;68,23566667;0,019;0,065666667;NA;;;0,03;Tr;Tr;Tr;3,9
225;Mam?o, Formosa, cru;86,92666667;45,34074783;189,7056889;0,815217391;0,12;NA;11,55478261;1,813333333;0,583333333;24,87333333;17,32333333;0,04;10,85666667;0,233333333;3,256666667;221,8033333;1,36;0,07;NA;148;74;0,03;0,03;Tr;Tr;78,52666667
226;Mam?o, Papaia, cru;88,583;40,15676894;168,0159213;0,45625;0,124333333;NA;10,43975;1,042666667;0,396666667;22,41833333;22,176;0,013;10,66933333;0,193333333;1,630333333;126,1466667;0,021666667;0,071;NA;118;59;0,034333333;0,043333333;Tr;1,033333333;82,20666667
227; Mam?o verde, doce em calda, drenado;41,88066667;209,3762545;876,0302487;0,316666667;0,098;NA;57,63666667;1,233333333;0,068;12,435;4,542666667;0,038666667;3,231666667;0,154;4,74;8,670333333;0,015;0,021;NA;;;Tr;Tr;Tr;Tr;Tr
228;Manga, Haden, crua;82,28766667;63,50031834;265,6853319;0,408333333;0,256;NA;16,66266667;1,582;0,385333333;11,65966667;7,815333333;0,173333333;9,296;0,096;0,551333333;147,8833333;0,102666667;0,066333333;NA;162;81;0,019333333;0,060333333;0,05;Tr;17,413
229;Manga, Palmer, crua;79,73566667;72,48673809;303,2845122;0,410416667;0,172;NA;19,35225;1,633333333;0,329666667;11,63833333;8,725;0,046666667;14,01433333;0,091333333;1,863666667;156,53;0,087666667;0,087;NA;786,9166667;393,4583333;0,086666667;0,03;Tr;Tr;65,52333333
230;Manga, polpa, congelada;86,49833333;48,30588;202,1118019;0,38125;0,234;NA;12,51841667;1,07;0,368;7,121;9,494;0,119333333;9,111333333;0,089333333;6,733333333;131,3743333;0,059;0,065;NA;;;Tr;0,066;0,03;Tr;24,90233333
231;Manga, Tommy Atkins, crua;85,81333333;50,69218261;212,096092;0,855072464;0,22;NA;12,7715942;2,066666667;0,34;7,636666667;7,396666667;0,34;13,77666667;0,08;Tr;138,3666667;0,06;0,08;NA;118;59;Tr;0,04;0,03;Tr;7,936666667
232;Maracujò, cru;82,85333333;68,4395087;286,3509044;1,989130435;2,103333333;NA;12,2642029;1,136666667;0,79;5,393333333;27,96666667;0,12;50,69;0,56;1,58;338,42;0,186666667;0,393333333;NA;114;57;Tr;0,05;0,046666667;Tr;19,84
233;Maracujò, polpa, congelada;88,89533333;38,7597;162,1705848;0,8125;0,176666667;NA;9,5975;0,506;0,518;4,609666667;9,701;0,07;15,25733333;0,292333333;8,096;227,9096667;0,050333333;0,188;NA;;;Tr;0,090666667;0,06;Tr;7,257
234;Maracujò, suco concentrado, envasado;88,942;41,96732;175,5912669;0,766666667;0,193333333;NA;9,636;0,353666667;0,462;4,158333333;4,158333333;0,071666667;13,90233333;0,345;21,69233333;200,6953333;0,052333333;0,136;NA;;;Tr;0,078333333;0,05;1,916666667;13,67933333
235;Melancia, crua;90,66666667;32,60662609;136,4261235;0,884057971;Tr;NA;8,139275362;0,123333333;0,27;7,72;9,63;0,14;12,17666667;0,226666667;Tr;104,0266667;0,04;0,096666667;NA;61;30,5;Tr;Tr;Tr;Tr;6,146666667
236;Mel?o, cru;91,28;29,3693913;122,8815332;0,677536232;Tr;NA;7,525797101;0,25;0,516666667;2,856666667;5,95;0,046666667;10,14;0,23;11,16666667;216;0,043333333;0,09;NA;2;1;Tr;Tr;0,02;Tr;8,68
237;Mexerica, Murcote, crua;83,652;57,59277847;240,9681851;0,883333333;0,134;NA;14,862;3,073333333;0,468666667;33,07;12,30366667;0,054333333;19,498;0,069333333;1,167333333;158,5383333;0,06;0,102;NA;;;0,079;0,073666667;0,05;Tr;21,79566667
238;Mexerica, Rio, crua;89,56933333;36,87135;154,2697284;0,65;0,128333333;NA;9,337;2,731666667;0,315333333;17,18366667;8,212;0,045;13,702;0,089333333;1,824;124,9866667;0,072666667;0,154666667;NA;;;0,033333333;Tr;Tr;Tr;111,97
239;Morango, cru;91,52666667;30,14791739;126,1388864;0,894927536;0,31;NA;6,818405797;1,723333333;0,45;10,9;9,673333333;0,326666667;22,43333333;0,32;Tr;184,3966667;0,06;0,176666667;NA;;;Tr;0,03;0,03;Tr;63,59666667
240;N?spera, crua;87,76433333;42,53919887;177,9840081;0,308333333;Tr;NA;11,52866667;2,958;0,398666667;19,68666667;9,720666667;0,072;10,07566667;0,146666667;Tr;112,85;0,122;0,121333333;NA;170;85;Tr;Tr;Tr;Tr;3,156666667
